codigoSapPadre,codigoSap,denominacion,nivel,direccion,poblacion,distrito
6242,G004,GALPON 04,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G005,GALPON 05,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G006,GALPON 06,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G007,GALPON 07,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G008,GALPON 08,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G009,GALPON 09,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G010,GALPON 10,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G011,GALPON 11,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G012,GALPON 12,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G013,GALPON 13,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6242,G014,GALPON 14,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,1100,Alm. General,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,1101,Almacén Alimento,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G001,GALPON 01,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G002,GALPON 02,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G003,GALPON 03,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G004,GALPON 04,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G005,GALPON 05,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G006,GALPON 06,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G007,GALPON 07,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G008,GALPON 08,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G009,GALPON 09,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G010,GALPON 10,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G011,GALPON 11,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G012,GALPON 12,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G013,GALPON 13,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6243,G014,GALPON 14,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,1100,Alm. General,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,1101,Almacén Alimento,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G001,GALPON 01,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G002,GALPON 02,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G003,GALPON 03,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G004,GALPON 04,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G005,GALPON 05,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G006,GALPON 06,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G007,GALPON 07,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G008,GALPON 08,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G009,GALPON 09,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G010,GALPON 10,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G011,GALPON 11,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G012,GALPON 12,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G013,GALPON 13,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6244,G014,GALPON 14,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,1100,Alm. General,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,1101,Almacén Alimento,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G001,GALPON 01,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G002,GALPON 02,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G003,GALPON 03,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G004,GALPON 04,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G005,GALPON 05,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G006,GALPON 06,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G007,GALPON 07,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G008,GALPON 08,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G009,GALPON 09,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G010,GALPON 10,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G011,GALPON 11,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G012,GALPON 12,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G013,GALPON 13,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6245,G014,GALPON 14,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,1100,Alm. General,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,1101,Almacén Alimento,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G001,GALPON 01,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G002,GALPON 02,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G003,GALPON 03,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G004,GALPON 04,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G005,GALPON 05,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G006,GALPON 06,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G007,GALPON 07,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G008,GALPON 08,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G009,GALPON 09,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G010,GALPON 10,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G011,GALPON 11,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G012,GALPON 12,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G013,GALPON 13,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6246,G014,GALPON 14,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,1100,Alm. General,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,1101,Almacén Alimento,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G001,GALPON 01,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G002,GALPON 02,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G003,GALPON 03,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G004,GALPON 04,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G005,GALPON 05,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G006,GALPON 06,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G007,GALPON 07,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G008,GALPON 08,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G009,GALPON 09,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G010,GALPON 10,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G011,GALPON 11,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G012,GALPON 12,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G013,GALPON 13,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6247,G014,GALPON 14,2,CAR. ANTIGUA PANAMERICANA SUR KM. 84 (CARRETERA A CALANGO KM.13),CAÑETE,CALANGO
6248,1100,Alm. General,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,1101,Almacén Alimento,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G001,GALPON 01,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G002,GALPON 02,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G003,GALPON 03,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G004,GALPON 04,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G005,GALPON 05,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G006,GALPON 06,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G007,GALPON 07,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G008,GALPON 08,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G009,GALPON 09,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G010,GALPON 10,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G011,GALPON 11,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G012,GALPON 12,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G013,GALPON 13,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6248,G014,GALPON 14,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6249,1100,Alm. General,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6249,1101,Almacén Alimento,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6249,G001,GALPON 01,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6249,G002,GALPON 02,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
6249,G003,GALPON 03,2,NRO. S/N CP VILCAHUAURA (QUEBRADA RIO SECO SECTOR LAS CASUARINAS),HUAURA,HUAURA
